shop_id,mac,intensity,time
110,00:00:00:00:74:F1,-63,2018-05-22 00:00:08
110,00:00:00:00:74:F1,-76,2018-05-22 00:01:08
110,00:00:00:00:74:F1,-60,2018-05-22 00:02:09
110,00:00:00:00:74:F1,-70,2018-05-22 00:03:08
110,00:00:00:00:74:F1,-78,2018-05-22 00:04:08
110,00:00:00:00:74:F1,-59,2018-05-22 00:05:08
110,00:00:00:00:74:F1,-69,2018-05-22 00:06:08
110,00:00:00:00:74:F1,-77,2018-05-22 00:08:09
110,00:00:00:00:74:F1,-51,2018-05-22 00:09:08
110,00:00:00:00:74:F1,-47,2018-05-22 00:11:08
110,00:00:00:00:74:F1,-70,2018-05-22 00:12:08
110,00:00:00:00:74:F1,-49,2018-05-22 00:13:08
110,00:00:00:00:74:F1,-82,2018-05-22 00:14:09
110,00:00:00:00:74:F1,-53,2018-05-22 00:15:08
110,00:00:00:00:74:F1,-76,2018-05-22 00:16:08
110,00:00:00:00:74:F1,-51,2018-05-22 00:17:08
110,00:00:00:00:74:F1,-72,2018-05-22 00:18:08
110,00:00:00:00:74:F1,-70,2018-05-22 00:20:09
110,00:00:00:00:74:F1,-61,2018-05-22 00:22:08
110,00:00:00:00:74:F1,-81,2018-05-22 00:23:08
110,00:00:00:00:74:F1,-73,2018-05-22 00:24:08
110,00:00:00:00:74:F1,-78,2018-05-22 00:25:08
110,00:00:00:00:74:F1,-78,2018-05-22 00:26:08
110,00:00:00:00:74:F1,-76,2018-05-22 00:27:08
110,00:00:00:00:74:F1,-57,2018-05-22 00:28:08
110,00:00:00:00:74:F1,-77,2018-05-22 00:29:08
110,00:00:00:00:74:F1,-76,2018-05-22 00:30:08
110,00:00:00:00:74:F1,-60,2018-05-22 00:31:08
110,00:00:00:00:74:F1,-48,2018-05-22 00:32:08
110,00:00:00:00:74:F1,-65,2018-05-22 00:33:08
110,00:00:00:00:74:F1,-61,2018-05-22 00:34:08
110,00:00:00:00:74:F1,-57,2018-05-22 00:35:08
110,00:00:00:00:74:F1,-66,2018-05-22 00:36:08
110,00:00:00:00:74:F1,-82,2018-05-22 00:37:08
110,00:00:00:00:74:F1,-67,2018-05-22 00:38:08
110,00:00:00:00:74:F1,-69,2018-05-22 00:39:08
110,00:00:00:00:74:F1,-77,2018-05-22 00:40:08
110,00:00:00:00:74:F1,-70,2018-05-22 00:41:08
110,00:00:00:00:74:F1,-76,2018-05-22 00:42:08
110,00:00:00:00:74:F1,-77,2018-05-22 00:44:08
110,00:00:00:00:74:F1,-77,2018-05-22 00:45:08
110,00:00:00:00:74:F1,-66,2018-05-22 00:46:08
110,00:00:00:00:74:F1,-70,2018-05-22 00:47:08
110,00:00:00:00:74:F1,-76,2018-05-22 00:48:08
110,00:00:00:00:74:F1,-78,2018-05-22 00:50:10
110,00:00:00:00:74:F1,-48,2018-05-22 00:52:09
110,00:00:00:00:74:F1,-53,2018-05-22 00:54:09
110,00:00:00:00:74:F1,-72,2018-05-22 00:55:09
110,00:00:00:00:74:F1,-78,2018-05-22 00:56:10
110,00:00:00:00:74:F1,-46,2018-05-22 00:57:09
110,00:00:00:00:74:F1,-77,2018-05-22 00:58:09
110,00:00:00:00:74:F1,-63,2018-05-22 00:59:09
110,00:95:69:C6:60:01,-97,2018-05-22 00:06:08
110,00:95:69:C6:60:01,-92,2018-05-22 00:19:08
110,00:95:69:C6:77:4C,-57,2018-05-22 00:01:08
110,00:95:69:C6:77:4C,-55,2018-05-22 00:04:08
110,00:95:69:C6:77:4C,-53,2018-05-22 00:05:08
110,00:95:69:C6:77:4C,-58,2018-05-22 00:08:09
110,00:95:69:C6:77:4C,-57,2018-05-22 00:09:08
110,00:95:69:C6:77:4C,-56,2018-05-22 00:12:08
110,00:95:69:C6:77:4C,-65,2018-05-22 00:14:09
110,00:95:69:C6:77:4C,-58,2018-05-22 00:18:08
110,00:95:69:C6:77:4C,-58,2018-05-22 00:19:08
110,00:95:69:C6:77:4C,-60,2018-05-22 00:20:09
110,00:95:69:C6:77:4C,-57,2018-05-22 00:24:08
110,00:95:69:C6:77:4C,-58,2018-05-22 00:26:08
110,00:95:69:C6:77:4C,-57,2018-05-22 00:30:08
110,00:95:69:C6:77:4C,-56,2018-05-22 00:32:08
110,00:95:69:C6:77:4C,-56,2018-05-22 00:34:08
110,00:95:69:C6:77:4C,-57,2018-05-22 00:35:08
110,00:95:69:C6:77:4C,-70,2018-05-22 00:38:08
110,00:95:69:C6:77:4C,-56,2018-05-22 00:42:08
110,00:95:69:C6:77:4C,-62,2018-05-22 00:44:08
110,00:95:69:C6:77:4C,-56,2018-05-22 00:45:08
110,00:95:69:C6:77:4C,-54,2018-05-22 00:46:08
110,00:95:69:C6:77:4C,-55,2018-05-22 00:48:08
110,00:95:69:C6:77:4C,-57,2018-05-22 00:49:08
110,00:95:69:C6:77:4C,-57,2018-05-22 00:50:10
110,00:95:69:C6:77:4C,-58,2018-05-22 00:55:09
110,00:95:69:C6:77:4C,-56,2018-05-22 00:56:10
110,00:95:69:C6:77:4C,-55,2018-05-22 00:58:09
110,00:95:69:C6:77:4C,-55,2018-05-22 00:59:09
110,00:95:69:C6:86:01,-68,2018-05-22 00:00:08
110,00:95:69:C6:86:01,-64,2018-05-22 00:02:09
110,00:95:69:C6:86:01,-66,2018-05-22 00:04:08
110,00:95:69:C6:86:01,-66,2018-05-22 00:08:09
110,00:95:69:C6:86:01,-55,2018-05-22 00:10:08
110,00:95:69:C6:86:01,-67,2018-05-22 00:11:08
110,00:95:69:C6:86:01,-64,2018-05-22 00:16:08
110,00:95:69:C6:86:01,-71,2018-05-22 00:19:08
110,00:95:69:C6:86:01,-68,2018-05-22 00:22:08
110,00:95:69:C6:86:01,-73,2018-05-22 00:24:08
110,00:95:69:C6:86:01,-66,2018-05-22 00:26:08
110,00:95:69:C6:86:01,-67,2018-05-22 00:27:08
110,00:95:69:C6:86:01,-69,2018-05-22 00:28:08
110,00:95:69:C6:86:01,-66,2018-05-22 00:29:08
110,00:95:69:C6:86:01,-67,2018-05-22 00:32:08
110,00:95:69:C6:86:01,-64,2018-05-22 00:34:08
110,00:95:69:C6:86:01,-65,2018-05-22 00:35:08
110,00:95:69:C6:86:01,-68,2018-05-22 00:38:08
110,00:95:69:C6:86:01,-55,2018-05-22 00:40:08
110,00:95:69:C6:86:01,-67,2018-05-22 00:44:08
110,00:95:69:C6:86:01,-82,2018-05-22 00:46:08
110,00:95:69:C6:86:01,-69,2018-05-22 00:50:10
110,00:95:69:C6:86:01,-66,2018-05-22 00:51:09
110,00:95:69:C6:86:01,-96,2018-05-22 00:52:09
110,00:95:69:C6:86:01,-92,2018-05-22 00:55:09
110,00:95:69:C6:86:01,-64,2018-05-22 00:57:09
